"Product Identifier"|"Product Name"|"Product Price"|"Product Images"|"Product Video"|"Product PDF"|"Product Features"|"Dates of Reviews"
sp8968|"JKS Manufacturing® - Track Bar"|"$160.00 - $375.00"|https://www.carid.com/images/brand/jks-manufacturing/pn_9800_kit.jpg,https://www.carid.com/images/brand/jks-manufacturing/pn_ogs125_kit.jpg,https://www.carid.com/images/brand/jks-manufacturing/pn_ogs127_kit.jpg,https://www.carid.com/images/brand/jks-manufacturing/pn_ogs155_kit.jpg,https://www.carid.com/images/brand/jks-manufacturing/pn_9800_alt1.jpg,https://www.carid.com/images/brand/jks-manufacturing/pn_ogs121_alt2.jpg,https://www.carid.com/images/brand/jks-manufacturing/pn_ogs121_alt1.jpg,https://www.carid.com/images/brand/jks-manufacturing/pn_ogs125_alt1.jpg,https://www.carid.com/images/jks-manufacturing/authorized-dealer.jpg|https://www.carid.com/videosglobal/jks-manufacturing/items/video/jks-manufacturing_1080p.mp4|https://www.carid.com/images/brands/made-in-usa.pdf|"Heavy-duty bracket strengthens and supports weak OE trackbar mount on chasis[:os:]Increases load capacity to accommodate large tires and hydraulic assist steering[:os:]External bearing supports sector shaft below pitman arm for double shear strength[:os:]Heavy-duty tubular support strut connects left and right side of chassis together[:os:]Dramatically improves steering responsiveness for greater control, handling and driver confidence"|empty
sp9212|"Fabtech® - Off-Road Traction Bars"|"$384.64 - $920.00"|https://www.carid.com/images/fabtech/performance-suspension-systems/fts65000bk.jpg,https://www.carid.com/images/fabtech/performance-suspension-systems/fts62006.jpg,https://www.carid.com/images/fabtech/performance-suspension-systems/fts62003bk.jpg,https://www.carid.com/images/fabtech/authorized-dealer.jpg|https://www.carid.com/videosglobal/fabtech/info/videos/fabtech-2016-preview-sharpen-your-edge_1080p.mp4|https://www.carid.com/images/fabtech/info/pdfs/catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Precision engineered for your vehicle[:os:]Tested to outperform all comparable products on the market[:os:]Made from premium materials to endure years of abuse[:os:]Improves your vehicle's handling[:os:]Designed for perfect fit and function[:os:]Proudly made in United States"|empty
mpn777327|"Fabtech® - Rear Traction Bar Bracket Kit"|$75.89|https://www.carid.com/images/fabtech/items/fts92025.jpg,https://www.carid.com/images/fabtech/authorized-dealer.jpg|https://www.carid.com/videosglobal/fabtech/info/videos/project-power-storm-burnout_720p.mp4|https://www.carid.com/images/fabtech/performance-suspension-systems/pdf/fts92025-installation-instructions.pdf,https://www.carid.com/images/fabtech/info/pdfs/catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Precision engineered for your vehicle[:os:]Tested to outperform all comparable products on the market[:os:]Made from premium materials to endure years of abuse[:os:]Improves your vehicle's handling[:os:]Designed for perfect fit and function[:os:]Proudly made in the United States[:os:](2) Re-Location Brackets"|empty
sp100422|"UMI Performance® - Brace Mounted Torque Arm Kit"|"$469.99 - $499.99"|https://www.carid.com/images/umi-performance/items/2202-r.jpg,https://www.carid.com/images/umi-performance/items/2202-r-2.jpg,https://www.carid.com/images/umi-performance/items/2203-r.jpg,https://www.carid.com/images/umi-performance/items/2203-r-2.jpg,https://www.carid.com/images/umi-performance/items/2203-r-3.jpg,https://www.carid.com/images/umi-performance/items/2203-r-4.jpg,https://www.carid.com/images/umi-performance/items/2203-r-5.jpg,https://www.carid.com/images/umi-performance/items/2203-r-6.jpg,https://www.carid.com/images/umi-performance/authorized-dealer.jpg|https://www.carid.com/videosglobal/umi-performance/items/video/umiperformance-promo_720p.mp4|https://www.carid.com/images/brands/made-in-usa.pdf|"Removes torque arm from transmission tail shaft protecting transmission from damage[:os:]Pivot brackets allow instant center adjustment[:os:]Eliminates wheel hop and solves traction problems[:os:]Reduces front end nose dive during braking[:os:]Allows for easy on the car pinion angle adjustments[:os:]Greaseable polyurethane bushings designed to keep road noise at a minimum[:os:]Bolt-on design requires no welding or drilling during installation[:os:]Fabricated from 1.250"" x 0.120"" DOM seamless steel tubing[:os:]Crossmember uses 0.120"" x 2.000"" rectangular tubing[:os:]TIG welded 4140 Chromoly tube adaptors, built in house[:os:]Pinion changes made using 4140 chromoly heat treated adjuster, built in house[:os:]CNC laser cut mounting plates to insure hole to hole accuracy[:os:]Rear Mounting Plates machined from 3/8"" thick mild steel for strength and designed to fit stock rear end as well as 12- Bolt, S60 and 9"" housings[:os:]Torque arm attaches to mount using solid 3/4"" rod eyes and grade 8 hardware[:os:]Durable gloss powder coat finish[:os:]Designed specifically for racing applications[:os:]Will help improve steering response, traction, and stability[:os:]Expect to get enhanced handling and overall driving comfort"|empty
sp10197|"Whiteline® - Sway Bar Bushings"|"$13.32 - $134.99"|https://www.carid.com/images/whiteline/suspension-systems/w23394.jpg,https://www.carid.com/images/whiteline/suspension-systems/w21211.jpg,https://www.carid.com/images/whiteline/suspension-systems/w22259.jpg,https://www.carid.com/images/whiteline/suspension-systems/w51663.jpg,https://www.carid.com/images/whiteline/suspension-systems/w22121.jpg,https://www.carid.com/images/whiteline/suspension-systems/w22107.jpg,https://www.carid.com/images/whiteline/suspension-systems/w22120.jpg,https://www.carid.com/images/whiteline/suspension-systems/w0405-21.jpg,https://www.carid.com/images/whiteline/suspension-systems/w22107-3.jpg,https://www.carid.com/images/whiteline/suspension-systems/w23418-3.jpg,https://www.carid.com/images/whiteline/suspension-systems/w23323-3.jpg,https://www.carid.com/images/whiteline/suspension-systems/w21082-3.jpg,https://www.carid.com/images/whiteline/suspension-systems/w22629-3.jpg,https://www.carid.com/images/whiteline/authorized-dealer.jpg,https://www.carid.com/images/whiteline/promo/whiteline-1.jpg|https://www.carid.com/videosglobal/whiteline/info/video/activate-more-grip_720p.mp4|empty|"Precision engineered for your vehicle[:os:]Tested to outperform all comparable products on the market[:os:]Made from premium materials to endure years of abuse[:os:]Improves your vehicle's handling[:os:]Designed for perfect fit and function"|07-24-2014
sp106591|"Hotchkis® - Sport Diamond Cut Lowering Leaf Springs"|"$398.26 - $600.55"|https://www.carid.com/images/hotchkis/performance-leaf-springs/2431.jpg,https://www.carid.com/images/hotchkis/performance-leaf-springs/2412.jpg,https://www.carid.com/images/hotchkis/performance-leaf-springs/24366.jpg,https://www.carid.com/images/hotchkis/performance-leaf-springs/2408c.jpg,https://www.carid.com/images/hotchkis/hotchkis-authorized-dealer.jpg|https://www.carid.com/videosglobal/hotchkis/suspension-systems/video/hotchkis-overview-video_480p.mp4|https://www.carid.com/images/hotchkis/info/catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Set of two replacement leaf springs curved specifically to lower the ride height of your suspension 1.5 inches[:os:]Replace worn and/or deteriorated factory leaf springs[:os:]Rubber front shackle eye bushings come pressed in to deliver maximum ride comfort where it’s most beneficial[:os:]Polyurethane rear shackle eye bushings come pressed in to deliver reduced body sway where it’s most beneficial[:os:]Leaf springs are crafted from heavy gauge reinforced steel[:os:]Also includes heavy-duty Hotchkis shackles, u-bolts, spring pads, and stainless steel hardware[:os:]Durable powder coat finish effectively resists corrosion, peeling, and scratches[:os:]Lower your vehicle’s center of gravity for sportier and more stable handling at any speed[:os:]Significantly reduce aerodynamic drag and increase fuel economy[:os:]One three-quarter length overload leaf spring per side minimizes axle wrap under extreme use[:os:]3-year manufacturer warranty[:os:]Manufactured in the United States"|empty
sp8892|"Lakewood® - Torque Arm"|$571.95|https://www.carid.com/images/lakewood/suspension-systems/20350.jpg,https://www.carid.com/images/lakewood/authorized-dealer.jpg|https://www.carid.com/videosglobal/lakewood/suspension-systems/video/aftermarket-performance-and-racing-shows-fall-2012-recap.mp4|https://www.carid.com/images/lakewood/info/pdf/catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Engineered to exceed OEM quality standards[:os:]Improves your vehicle's handling[:os:]Designed for perfect fit and function"|empty
sp100441|"UMI Performance® - Transmission Mounted Torque Arm"|"$269.99 - $319.99"|https://www.carid.com/images/umi-performance/items/2205-b.jpg,https://www.carid.com/images/umi-performance/items/2206-r.jpg,https://www.carid.com/images/umi-performance/items/2205-r-2.jpg,https://www.carid.com/images/umi-performance/items/2206-r-2.jpg,https://www.carid.com/images/umi-performance/items/2205-b-2.jpg,https://www.carid.com/images/umi-performance/items/2205-b-3.jpg,https://www.carid.com/images/umi-performance/items/2205-b-4.jpg,https://www.carid.com/images/umi-performance/items/2205-b-8.jpg,https://www.carid.com/images/umi-performance/authorized-dealer.jpg|https://www.carid.com/videosglobal/umi-performance/items/video/umiperformance-promo_720p.mp4|https://www.carid.com/images/brands/made-in-usa.pdf|"Eliminates wheel hop and solves traction problems[:os:]Reduces front end nose dive during braking[:os:]Solid construction prevents breakage and reduces down time[:os:]Allows for on-car pinion angle adjustments[:os:]Polyurethane bushing eliminates deflection[:os:]Bolt-on design requires no welding or drilling[:os:]Designed specifically for racing applications[:os:]Will help improve steering response, traction, and stability[:os:]Expect to get enhanced handling and overall driving comfort"|empty
sp104832|"Belltech® - Coil Spring Kit"|"$130.90 - $279.99"|https://www.carid.com/images/belltech/suspension-systems/5842.jpg,https://www.carid.com/images/belltech/suspension-systems/5138.jpg,https://www.carid.com/images/belltech/authorized-dealer.jpg|https://www.carid.com/videosglobal/belltech/suspension-systems/video/ford-f150-lowering-kit_720p.mp4|https://www.carid.com/images/brands/made-in-usa.pdf|"Belltech kits give your vehicle an aggressive look while retaining factory ride quality[:os:]See Product Options field for choices available on your specific vehicle[:os:]Manufactured in the United States"|empty
sp23762|"Prothane® - Sway Bar Endlink Bushings"|"$15.60 - $36.71"|https://www.carid.com/images/prothane/items/7-401-bl.jpg,https://www.carid.com/images/prothane/items/11-42060-bl.jpg,https://www.carid.com/images/prothane/items/12-401-bl.jpg,https://www.carid.com/images/prothane/authorized-dealer.jpg|empty|https://www.carid.com/images/prothane/items/pdf/prothane-catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"High quality at an affordable price[:os:]Expertly made from premium materials[:os:]Built to match your exact requirements"|empty
sp3966|"ARK Performance® - Strut Tower Bar"|"$135.15 - $220.15"|https://www.carid.com/images/ark-performance/suspension-systems/st0801-0210f-3.jpg,https://www.carid.com/images/ark-performance/suspension-systems/st0801-0210f-2.jpg,https://www.carid.com/images/ark-performance/suspension-systems/st0801-0210f.jpg,https://www.carid.com/images/ark-performance/suspension-systems/st0702-0102f-2.jpg,https://www.carid.com/images/ark-performance/suspension-systems/st0702-0102f-4.jpg,https://www.carid.com/images/ark-performance/suspension-systems/st0702-0102f-5.jpg,https://www.carid.com/images/ark-performance/suspension-systems/st0702-0102f-6.jpg,https://www.carid.com/images/ark-performance/authorized-dealer.jpg|empty|https://www.carid.com/images/brands/made-in-usa.pdf|"All bolt on system[:os:]Street and Track Performance[:os:]Rubber Ball Mount[:os:]Mono-tube Shock design for quick reacting and quite dampening operations[:os:]Adjustable Ride height[:os:]Dust Rubber cover included[:os:]All 12 months manufacture limited Warranty"|04-03-2018,08-10-2014,03-06-2014
sp18105|"Superlift® - Leaf Spring Bushing"|"$22.49 - $51.20"|https://www.carid.com/images/superlift/suspension/5031.jpg,https://www.carid.com/images/superlift/items/315.jpg,https://www.carid.com/images/superlift/suspension/115.jpg,https://www.carid.com/images/superlift/suspension/157.jpg,https://www.carid.com/images/superlift/authorized-dealer.jpg|https://www.carid.com/videosglobal/superlift/info/video/superlift-suspension_720p.mp4|https://www.carid.com/images/brands/made-in-usa.pdf|"Precision engineered for your vehicle[:os:]Tested to outperform all comparable products on the market[:os:]Made from premium materials to endure years of abuse[:os:]Improves your vehicle's handling[:os:]Designed for perfect fit and function[:os:]Proudly made in United States"|empty
sp15915|"QA1 - Adjustable Tubular Panhard Bar"|"$95.93 - $145.85"|https://www.carid.com/images/qa1/products/5202.jpg,https://www.carid.com/images/qa1/products/5220.jpg,https://www.carid.com/images/qa1/authorized-dealer.jpg|https://www.carid.com/videosglobal/qa1/items/video/qa1-c10-full-vehicle-suspension-upgrade_1080p.mp4|https://www.carid.com/images/qa1/info/pdf/qa1-catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Made in the U.S.A.[:os:]Wear Resistant Design[:os:]Protective Coated[:os:]100% Dyno Tested and Serialized"|empty
sp95858|"Hotchkis® - Sway Bar Rebuild Kit"|"$9.25 - $84.47"|https://www.carid.com/images/hotchkis/suspension-systems/2201rb.jpg,https://www.carid.com/images/hotchkis/suspension-systems/22827rrb.jpg,https://www.carid.com/images/hotchkis/hotchkis-authorized-dealer.jpg|https://www.carid.com/videosglobal/hotchkis/suspension-systems/video/hotchkis-overview-video_480p.mp4|https://www.carid.com/images/hotchkis/info/catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Precision engineered for your vehicle[:os:]Tested to outperform all comparable products on the market[:os:]Made from premium materials to endure years of abuse[:os:]Improves your vehicle's handling[:os:]Designed for perfect fit and function"|empty
sp2678|"DC Sports® - Strut Bar"|"$103.46 - $311.23"|https://www.carid.com/images/dc-sports/suspension-system/csb1001.jpg,https://www.carid.com/images/dc-sports/suspension-system/csb1102.jpg,https://www.carid.com/images/dc-sports/suspension-system/csb1402.jpg,https://www.carid.com/images/dc-sports/suspension-system/csb1501.jpg,https://www.carid.com/images/dc-sports/suspension-system/csb2008.jpg,https://www.carid.com/images/dc-sports/suspension-system/csb3022.jpg,https://www.carid.com/images/dc-sports/suspension-system/csb6007.jpg,https://www.carid.com/images/dc-sports/dc-sports-authorized-dealer.jpg|https://www.carid.com/videosglobal/dc-sports/page/video/dc-sports-headers-exhausts-turbo-manifolds-air-filters_720p.mp4|https://www.carid.com/images/dc-sports/info/pdf/catalog.pdf|"Mounts directly to strut tower with no modifications required[:os:]Includes comprehensive instructions and all necessary hardware[:os:]Titanium-Look grey powdercoat delivers lasting good looks[:os:]Precision engineered for your vehicle[:os:]Tested to outperform all comparable products on the market[:os:]Made from premium materials to endure years of abuse[:os:]Includes everything needed to get the job done[:os:]Arrives to your home well-packaged and in no time"|03-24-2018,11-07-2017,08-05-2015,06-17-2015,04-16-2015,02-27-2014,07-25-2013,05-24-2013
